Date,stock,valorização_mean,valorização_median,valorização_q1,valorização_q3,valorização_count,bom negócio_mean,bom negócio_median,bom negócio_q1,bom negócio_q3,bom negócio_count,lucro_mean,lucro_median,lucro_q1,lucro_q3,lucro_count,neutro_mean,neutro_median,neutro_q1,neutro_q3,neutro_count,desvalorização_mean,desvalorização_median,desvalorização_q1,desvalorização_q3,desvalorização_count,mau negócio_mean,mau negócio_median,mau negócio_q1,mau negócio_q3,mau negócio_count,prejuízo_mean,prejuízo_median,prejuízo_q1,prejuízo_q3,prejuízo_count,governo_mean,governo_median,governo_q1,governo_q3,governo_count,has_tweets,Open,High,Low,Close,Adj Close,Volume,Receita Líquida - (R$),Custos - (R$),Lucro Bruto - (R$),Despesas/Receitas Operacionais - (R$),EBITDA - (R$),EBIT - (R$),Resultado Financeiro - (R$),Impostos - (R$),Lucro Líquido - (R$),Lucro atribuído a Controladora,Lucro atribuído a Não Controladores,Dívida Bruta - (R$),Margem Bruta - (%),Margem Ebitda - (%),Margem Líquida - (%)
2022-12-22,VALE3,0.7791717327199875,0.9624630212783812,0.9480907320976256,0.984380304813385,5,0.6519502848386765,0.6768856048583984,0.5610828399658203,0.8070655465126038,5,0.4770212267991155,0.4678356051445007,0.1418537944555282,0.8855816721916199,5,0.0014022209623362,0.0011092280037701,0.0008265991345979,0.0012744438135996,5,0.202717059617862,0.0140920747071504,0.0014086393639445,0.0323325060307979,5,0.0879742194898426,0.0241968631744384,0.0008433005423285,0.0634177103638649,5,0.321201677393401,0.0010394782293587,0.0006626057438552,0.6235446929931641,5,0.2458509232499636,0.214137777686119,0.0861952155828476,0.3423973619937897,5,1,1.0010441621457409,1.0053370352876527,0.9825965894243972,0.9948949712386262,0.8956522100900975,0.7399091355692736,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-23,VALE3,0.7512464001774788,0.8822797238826752,0.6516291871666908,0.9818969368934632,4,0.327058985363692,0.2973186820745468,0.2190205450169742,0.4053571224212646,4,0.355524648912251,0.3476937562227249,0.2155545772984624,0.4876638278365134,4,0.0015915909170871,0.0008673470292705,0.000513142775162,0.0019457951711955,4,0.674066849052906,0.6747324764728546,0.3523202612996101,0.9964790642261506,4,0.4170713602507021,0.3433045968413352,0.0672401889169122,0.6931357681751251,4,0.5114291980862617,0.4826435372233391,0.1172383576631546,0.8768343776464462,4,0.3599584244657307,0.3259683214128017,0.0483740225899964,0.6375527232885361,4,1,0.9894418884286724,1.0038286830527066,0.987121469092588,1.0015082637166224,0.901605775501952,0.7104829219807379,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-26,VALE3,0.7548789713117812,0.8221220374107361,0.6510255336761475,0.9544425010681152,9,0.450164099327392,0.4478574991226196,0.2054488956928253,0.6006836295127869,9,0.3086224348387784,0.2779910862445831,0.0909134075045585,0.2980924546718597,9,0.004628732942769,0.0014998409897089,0.0014346005627885,0.0036021745763719,9,0.2741501274803239,0.0318468734622001,0.0037905604112893,0.3353347480297088,9,0.0974900510369075,0.0346253551542758,0.0035071116872131,0.217752605676651,9,0.2573863550884804,0.24015474319458,0.0028814410325139,0.2870844006538391,9,0.3897754280219992,0.1461652070283889,0.0425347946584224,0.7493571639060974,9,1,1.0026684733846645,1.015663051814378,1.0016243112389236,1.0106740705753054,0.9098572765956844,0.7010004227138228,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-27,VALE3,0.7825212390585379,0.8946409821510315,0.7051618993282318,0.9907988607883452,11,0.5334414885464039,0.5874711871147156,0.3299143537878989,0.7395527362823486,11,0.4262614945711737,0.3989706933498382,0.0554017610847949,0.7667912840843201,11,0.0016391493766356,0.0006325562717393,0.0005622468015644,0.0026898890500887,11,0.3196003401059318,0.0796428620815277,0.0132855393458157,0.6507878005504607,11,0.1396221711713058,0.0106689082458615,0.0028709628386422,0.0581522043794393,11,0.3435127835043451,0.2194490432739257,0.0212330308277159,0.5101830810308456,11,0.2333299636798487,0.0924716144800186,0.0096702710725366,0.5201353132724762,11,1,1.0210000871020304,1.0401438564388583,1.014850896194916,1.0348068211512056,0.9315827713600026,1.017571185388573,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-28,VALE3,0.7697486927111944,0.8989392220973969,0.5946118533611298,0.956166535615921,12,0.6290899366140366,0.6353422999382019,0.4178602248430252,0.8259079605340958,12,0.356736929466327,0.2322787418961524,0.0640783198177814,0.5830753892660141,12,0.0041630985894395,0.0007794235134497,0.0005105430464026,0.0016406529175582,12,0.2953255879692733,0.083913616836071,0.0366400741040705,0.4217841885983944,12,0.0581409212075716,0.0024775292258709,0.0011310338886687,0.003447241440881,12,0.1812535396699483,0.0838681608438491,0.0175219764932989,0.2271533124148845,12,0.226167492258052,0.2269011810421943,0.1033681984990834,0.2602298259735107,12,1,1.0348068211512056,1.0466411013945531,1.029121643296649,1.0324863132967976,0.9294938274402554,0.8878703982268868,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2022-12-29,VALE3,0.7659838398297628,0.7676221132278442,0.6847071051597595,0.8317243307828903,6,0.5329363867640495,0.4827997982501983,0.3062511906027794,0.7414626926183701,6,0.4678478870385636,0.4679657965898514,0.2994377017021179,0.5849710702896118,6,0.005331240701101,0.0015143530035856,0.0006964244967092,0.0108852995326741,6,0.1121870672601896,0.0127324992790817,0.0046216915361583,0.0183719447813928,6,0.0188854603936002,0.009074067347683,0.0013200766115914,0.0262201884761452,6,0.0832763614986712,0.0270131360739469,0.0076577890431507,0.1135500073432922,6,0.4117760919034481,0.4630204141139984,0.1569751929491758,0.6591243743896484,6,1,1.032602360819099,1.0436244854429846,1.030629995531595,1.0312100561064543,0.9283448595993165,1.5275125766882849,0.2046,7.3792,0.3203,-0.6901,0.2203,0.2282,-1.2827000000000002,2.0478,-0.1536,-0.1601,2.7586,0.0054,0.096,0.0129,-0.2973
2023-01-02,VALE3,0.4068187177181244,0.4068187177181244,0.2262136191129684,0.5874238163232803,2,0.12712481059134,0.12712481059134,0.0652883118018507,0.1889613093808293,2,0.1830019527114927,0.1830019527114927,0.0973857303615659,0.2686181750614195,2,0.0016920748894335,0.0016920748894335,0.0010650311523931,0.0023191186264739,2,0.5163948461413383,0.5163948461413383,0.2792971022427081,0.7534925900399685,2,0.2162405218696221,0.2162405218696221,0.1095608720206655,0.3229201717185788,2,0.2243585744872688,0.2243585744872688,0.1198610602878033,0.3288560886867344,2,0.2201452925801276,0.2201452925801276,0.1270411573350428,0.3132494278252124,2,1,1.02888963677037,1.0430444248681254,1.027149278009145,1.0372432880095912,0.9337761669016532,0.4868368438891195,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-03,VALE3,0.4068187177181244,0.4068187177181244,0.2262136191129684,0.5874238163232803,2,0.12712481059134,0.12712481059134,0.0652883118018507,0.1889613093808293,2,0.1830019527114927,0.1830019527114927,0.0973857303615659,0.2686181750614195,2,0.0016920748894335,0.0016920748894335,0.0010650311523931,0.0023191186264739,2,0.5163948461413383,0.5163948461413383,0.2792971022427081,0.7534925900399685,2,0.2162405218696221,0.2162405218696221,0.1095608720206655,0.3229201717185788,2,0.2243585744872688,0.2243585744872688,0.1198610602878033,0.3288560886867344,2,0.2201452925801276,0.2201452925801276,0.1270411573350428,0.3132494278252124,2,0,1.0372432880095912,1.0452487966819084,1.0313261036287555,1.0353868817260647,0.9321050294695205,0.964724341080548,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-04,VALE3,0.9870724678039552,0.9870724678039552,0.9870724678039552,0.9870724678039552,1,0.251170665025711,0.251170665025711,0.251170665025711,0.251170665025711,1,0.1361606866121292,0.1361606866121292,0.1361606866121292,0.1361606866121292,1,0.0006849158671684,0.0006849158671684,0.0006849158671684,0.0006849158671684,1,0.0633113235235214,0.0633113235235214,0.0633113235235214,0.0633113235235214,1,0.5176756381988525,0.5176756381988525,0.5176756381988525,0.5176756381988525,1,0.7023215889930725,0.7023215889930725,0.7023215889930725,0.7023215889930725,1,0.8607177138328552,0.8607177138328552,0.8607177138328552,0.8607177138328552,1,1,1.0360830783415491,1.0401438564388583,1.0204199380088477,1.0372432880095912,0.9337761669016532,1.005194429317298,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-05,VALE3,0.9870724678039552,0.9870724678039552,0.9870724678039552,0.9870724678039552,1,0.251170665025711,0.251170665025711,0.251170665025711,0.251170665025711,1,0.1361606866121292,0.1361606866121292,0.1361606866121292,0.1361606866121292,1,0.0006849158671684,0.0006849158671684,0.0006849158671684,0.0006849158671684,1,0.0633113235235214,0.0633113235235214,0.0633113235235214,0.0633113235235214,1,0.5176756381988525,0.5176756381988525,0.5176756381988525,0.5176756381988525,1,0.7023215889930725,0.7023215889930725,0.7023215889930725,0.7023215889930725,1,0.8607177138328552,0.8607177138328552,0.8607177138328552,0.8607177138328552,1,0,1.0379393961067518,1.0636964579215755,1.032602360819099,1.054646698585194,0.9494435561138898,1.107647311958993,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-06,VALE3,0.9957054853439332,0.9957054853439332,0.9943441450595856,0.9970668256282806,2,0.9565812945365906,0.9565812945365906,0.9361428022384642,0.9770197868347168,2,0.9535056352615356,0.9535056352615356,0.9313494265079498,0.9756618440151212,2,0.0010882134374696,0.0010882134374696,0.0008759265037951,0.0013005003711441,2,0.0013704239390789,0.0013704239390789,0.0013306412729434,0.0014102066052146,2,0.0010149740264751,0.0010149740264751,0.0006893684330862,0.001340579619864,2,0.0478555782756302,0.0478555782756302,0.0241922809364041,0.0715188756148563,2,0.0259158196859061,0.0259158196859061,0.0186854463536291,0.033146193018183,2,1,1.055806908253236,1.0759948397358046,1.055806908253236,1.0713539125453124,0.9644842355947052,1.1965695440403064,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-09,VALE3,0.9780743718147278,0.9780743718147278,0.9780743718147278,0.9780743718147278,1,0.8052796125411987,0.8052796125411987,0.8052796125411987,0.8052796125411987,1,0.7064346075057983,0.7064346075057983,0.7064346075057983,0.7064346075057983,1,0.0015129599487408,0.0015129599487408,0.0015129599487408,0.0015129599487408,1,0.0025139371864497,0.0025139371864497,0.0025139371864497,0.0025139371864497,1,0.0039220820181071,0.0039220820181071,0.0039220820181071,0.0039220820181071,1,0.1436683088541031,0.1436683088541031,0.1436683088541031,0.1436683088541031,1,0.6373013257980347,0.6373013257980347,0.6373013257980347,0.6373013257980347,1,1,1.0619560991603505,1.078895408165072,1.058707476682503,1.0725142107316783,0.965528840332064,0.7344481299673634,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-10,VALE3,0.7168935835361481,0.6868360638618469,0.5339988023042679,0.8697308450937271,4,0.7240052819252014,0.756288081407547,0.6563492268323898,0.8239441365003586,4,0.3385289653670042,0.1759342178702354,0.0248426690232008,0.4896205142140388,4,0.0011307903805572,0.0009531354880891,0.0004257885630067,0.0016581373056396,4,0.0499061300070024,0.0451865677023306,0.0015477786655537,0.0935449190437793,4,0.0047814378049224,0.000975916191237,0.0004864640650339,0.0052708899311255,4,0.0112373883239342,0.0090947141870856,0.006050582123862,0.0142815203871577,4,0.0483576322440057,0.0090571143664419,0.0041137640364467,0.0533009825740009,4,1,1.0730942713065377,1.0894535197363997,1.0713539125453124,1.0857407956876706,0.9774360596740967,0.7548335992749126,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-11,VALE3,0.9548752009868622,0.9548752009868622,0.9513384252786636,0.9584119766950608,2,0.6648130714893341,0.6648130714893341,0.6287253946065903,0.7009007483720779,2,0.5709444284439087,0.5709444284439087,0.546506255865097,0.5953826010227203,2,0.0039732174482196,0.0039732174482196,0.0024572509573772,0.005489183939062,2,0.4871414955705404,0.4871414955705404,0.2702205264940857,0.704062464646995,2,0.0618693826254456,0.0618693826254456,0.0314471047604455,0.0922916604904457,2,0.4434522986412048,0.4434522986412048,0.2704711556434631,0.6164334416389465,2,0.2268107489217072,0.2268107489217072,0.1159997069044038,0.3376217909390107,2,1,1.0904976818821404,1.096182859736697,1.070425797921873,1.0819120241166402,0.97398915615128,0.9076579750103776,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-12,VALE3,0.9804849624633788,0.9804849624633788,0.9748076796531676,0.98616224527359,2,0.771295964717865,0.771295964717865,0.7535263895988464,0.7890655398368835,2,0.8546428680419922,0.8546428680419922,0.8243886828422546,0.8848970532417296,2,0.0015541305183432,0.0015541305183432,0.0012075081758666,0.0019007528608198,2,0.0162386058946139,0.0162386058946139,0.0085957827686797,0.0238814290205481,2,0.0061121296603232,0.0061121296603232,0.0037845977349206,0.0084396615857257,2,0.0066286579240113,0.0066286579240113,0.0065933821024372,0.0066639337455853,2,0.4115564951207489,0.4115564951207489,0.2082569195190444,0.6148560707224533,2,1,1.0845805860196285,1.0940944469268916,1.0783153475902123,1.0875971134528732,0.9791071085879062,0.6877134990422294,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-13,VALE3,0.8729049563407898,0.8381407856941223,0.8157236278057098,0.912704199552536,3,0.4662996778885523,0.5533899664878845,0.389564462006092,0.5865800380706787,3,0.1579772451271613,0.1992813497781753,0.1031884429976343,0.2334180995821952,3,0.0015188055501008,0.0014704088680446,0.0010954909375868,0.0019179218215867,3,0.3011972407499949,0.1551155298948288,0.0841007083654403,0.4452529177069664,3,0.0557046319590881,0.0616652220487594,0.0315428913454524,0.0828466676175594,3,0.3877071095630526,0.5784572958946228,0.2909214128740131,0.5798678994178772,3,0.0320019293576478,0.036447986960411,0.0279130199924111,0.0383138675242662,3,1,1.087017052878014,1.093862351882289,1.0831882813069835,1.0885253165946362,0.979942810081458,0.6438121931992582,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-16,VALE3,0.4712655095693965,0.4332860857248306,0.0360572671052068,0.9049693644046783,6,0.2561532519369696,0.1264732932904735,0.0020570969791151,0.5312636643648148,6,0.1074855032493359,0.0296370368450879,0.009274166310206,0.1471248213201761,6,0.0192229115103448,0.0011121213901787,0.000496610016853,0.0014865104458294,6,0.7089284968872865,0.8738556802272797,0.5057561844587326,0.9765727669000626,6,0.5460178473731503,0.6423006057739258,0.0792846347903832,0.9883756786584856,6,0.4847272870441277,0.4396722987294196,0.0465276087634264,0.9364166259765624,6,0.235782087004433,0.1551738213747739,0.0069323170464485,0.4184964150190353,6,1,1.0674091819703049,1.0719340616384954,1.053834542965732,1.0703097503995718,0.9635443480342204,0.7450388249317375,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
2023-01-17,VALE3,0.9097623030344644,0.9882995188236235,0.9525722414255142,0.9920613467693328,6,0.5831724970291058,0.6537784039974213,0.342222012579441,0.895723581314087,6,0.4187156868477662,0.3762048184871673,0.2146766856312751,0.5761720016598701,6,0.0029916656785644,0.0011554431694093,0.0004985319028491,0.0016890006081666,6,0.2320059925162543,0.0276766610331832,0.0077506283996626,0.2572907358407974,6,0.1526149801114418,0.0025190505257341,0.0004738985226139,0.0079457280226051,6,0.2382576490441957,0.1021634377539157,0.054834023118019,0.1547541953623294,6,0.3473011757014319,0.2582615781575441,0.0154788573272526,0.5719252079725266,6,1,1.07332636635114,1.0816800175903614,1.0654368166828003,1.068917445686927,0.9622907515347306,0.7128821085422467,-0.3012,-1.122,-0.2792,0.4627,-0.2165,-0.2163,0.1936,-1.4937,-0.5049,-0.5132,1.0881999999999998,-0.0055,0.0315,0.1213,-0.2916
