Date,Open,High,Low,Close,Adj Close,Volume,stock,Receita Líquida - (R$),Custos - (R$),Lucro Bruto - (R$),Despesas/Receitas Operacionais - (R$),EBITDA - (R$),EBIT - (R$),Resultado Financeiro - (R$),Impostos - (R$),Lucro Líquido - (R$),Lucro atribuído a Controladora,Lucro atribuído a Não Controladores,Dívida Bruta - (R$),Margem Bruta - (%),Margem Ebitda - (%),Margem Líquida - (%)
2022-10-03,1.0672240887801268,1.0916387895008557,1.0588628846600752,1.0762542045396046,0.7038884587608575,3.876627719337608,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-04,1.1003345132315456,1.1030100322074,1.039130437833479,1.049163921052096,0.6861709758818633,2.5007378131391143,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-05,1.0505016805400234,1.097658866673841,1.043478299698824,1.088628750914363,0.7119816134141088,2.0040407134782496,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-06,1.1036789438468262,1.1301003794858338,1.0849498006884444,1.1257525176204888,0.7362612049557128,1.783520878817428,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-07,1.1230769986446345,1.1478260913941514,1.1110368442986638,1.1247492139522746,0.7356049239194343,1.585653201936436,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-10,1.1254181255917006,1.1334448101011143,1.1036789438468262,1.112040147966878,0.7272930301843985,1.1266234046408878,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-11,1.0999999936209075,1.1147157945245825,1.0906354858326417,1.1036789438468262,0.7218247445125611,1.2584330747391763,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-13,1.0869565356067228,1.1535117765383485,1.0839464970202302,1.1351170254087548,0.7423856440819787,1.9662914318752536,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-14,1.136120456658819,1.141806014221166,1.1137123632745185,1.1177257055292251,0.73101153078381,1.3428652175038616,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-17,1.1117057559380898,1.142140533831804,1.0983277783132672,1.116722401861011,0.7303553135384565,2.1775497700266646,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-18,1.1337793297117524,1.1448160528076587,1.1090301093803854,1.1441471411682325,0.7482914717083101,1.775782470250166,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-19,1.141471622192378,1.1892977199656218,1.1377926719664593,1.184615338489639,0.7747585178586841,2.452924501436794,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-20,1.2073578239027276,1.2224080168351903,1.1963211008068213,1.219732497859336,0.7977256111186561,2.466871758584089,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-21,1.21906358621991,1.2839464842620452,1.2170568513016315,1.2615385184595946,0.8250674860143181,3.0116885134143923,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-24,1.2207358015275502,1.2314381325946684,1.1448160528076587,1.1454849644470848,0.749166619408223,3.065827170508185,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-25,1.1384615836058851,1.1538461685671366,1.1107023246880257,1.1214046557551438,0.7334175968925144,2.441281292337961,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-26,1.0903009662220036,1.1214046557551438,1.0668896329604136,1.0939799164479225,0.7154813749317357,2.617614317889596,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-27,1.097324474645053,1.121739175365782,1.09264209316907,1.102341120567974,0.7209497881854231,2.3948465262376706,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-28,1.093645524419134,1.107692286101533,1.0655518734724865,1.0892976625537891,0.7124190915776778,2.799060259054391,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-10-31,1.023745852872228,1.0568562135327215,0.975250843459558,0.9969899614135074,0.6520482532418069,5.661084887343269,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-01,1.0224080295933755,1.0257525239995813,0.9886287572934556,0.9986622405120728,0.6531419486507294,2.50132029719631,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-03,0.9966555055937945,1.0163879524203905,0.9846154150387488,1.0016722790985653,0.6551106641777149,3.000053933709,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-04,1.0301003220740013,1.0334448164802068,0.9424749386187772,0.946488280873484,0.6190193535925231,4.214617329547906,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-07,0.9351170381669396,0.946488280873484,0.9053511719126516,0.9080267546794312,0.5938647419328561,2.5285546628927453,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-08,0.9050167160929384,0.9207358206648276,0.8946488408455334,0.9147157434918424,0.598239523568546,2.043988333060069,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-09,0.9080267546794312,0.9347826461381517,0.8909698906196146,0.8996655505593795,0.5883964562610187,2.2286163630558407,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-10,0.8722408112521578,0.8993310947396663,0.8565217704711936,0.87357863453101,0.571335126836453,3.13829681661676,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-11,0.8628762396729669,0.9150501993115556,0.8595318090576862,0.902675589145872,0.5903651079970791,3.1576201858771347,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-14,0.91170570490535,0.9424749386187772,0.9060200835520776,0.9264214420181,0.6058952638491534,1.4376461603513888,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-16,0.9301003284530936,0.9401338116717108,0.9006689180185187,0.9080267546794312,0.5938647419328561,1.845609364617761,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-17,0.9030100449655852,0.9130434643932772,0.887959852033122,0.9083612104991442,0.5940835448055656,2.190265181260409,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-18,0.9163879587994828,0.9230769476118942,0.8769230651462908,0.892976625537893,0.5840217384162538,2.754577893219885,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-21,0.907023451011217,0.922073580152755,0.8712374437930186,0.8956522083046726,0.5857716510705298,3.557426455994408,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-22,0.7692307790447577,0.7836120603377946,0.7458193819922428,0.780267565931589,0.545958714130602,3.5436884616380318,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-23,0.7692307790447577,0.7909698969987071,0.7625417902323464,0.7839465161575077,0.5485329331175754,1.6680035035337366,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-24,0.7866220989242872,0.8237458018394879,0.7775919831648094,0.8110367996450163,0.5674881513141153,2.0329513388503924,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-25,0.8113712554647293,0.8137123824117958,0.7892976816910668,0.7979933416308316,0.5583615836760554,1.2649806270117274,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-28,0.7909698969987071,0.8210702190727083,0.7872910105637134,0.814715749870935,0.5700623065101638,1.209569134385544,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-29,0.8227424981712737,0.8655518224397465,0.8187290921256418,0.848829414199643,0.5939318499859436,2.074322808349801,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-11-30,0.8561873146514806,0.8916388022590408,0.8528428202452748,0.8916388022590408,0.6238860270507969,2.6055310097253264,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-01,0.8889632194922612,0.8959866641243857,0.8548494913726282,0.8558528588317674,0.5988462390561087,1.5373134972342797,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-02,0.8591973532379731,0.8846154214178413,0.8464882872525765,0.8665551898988857,0.606334719531397,1.4303435361528438,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-05,0.8695652284853782,0.8889632194922612,0.8545150355529152,0.8568562262909066,0.5995485133493036,1.2095259874183444,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-06,0.8635451513123931,0.8826086864995629,0.8501672374784953,0.8575250741394078,0.6000163559931669,1.617821423332154,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-07,0.8474916547117157,0.8719063554324448,0.8451505277646493,0.8478261105314288,0.5932299584382986,1.2298697824529914,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-08,0.8545150355529152,0.8625418476441788,0.8240802576592009,0.8287625753442589,0.5798910208595687,1.198788864630705,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-09,0.8357859561854584,0.8377926273128118,0.8190635479453549,0.8264213846062675,0.578252933696797,1.3286288756763287,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-12,0.8220735865318475,0.8247491692986271,0.7735785771191775,0.799665556938472,0.5595317006131137,2.4009798676251046,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-13,0.8060200899311702,0.8093645843373759,0.7795986542921628,0.7799331101118759,0.5457246652268204,2.211996151290526,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-14,0.7525083708046543,0.7558528652108599,0.6946488536037184,0.7180601868653083,0.5024317738514748,6.892762527721926,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-15,0.702341146084344,0.7481605727302344,0.6966555247310718,0.7371237858434031,0.5157707114302047,2.8560185704546828,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-16,0.7344481392856985,0.7394649127904696,0.7193980101441605,0.7374581778721911,0.5160046965430614,1.9581668579515543,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-19,0.7391304569707565,0.7528428266243673,0.7237458082185804,0.7484949647590224,0.5237271940266688,1.3607280619245272,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-20,0.7488294205787355,0.7772575273450963,0.7428093434057503,0.7715719059918241,0.5398742719143038,1.5506049204801395,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-21,0.7859531872848611,0.7933110239457737,0.7642140693309116,0.7882943142319276,0.551575186121187,1.6018915630420338,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-22,0.7993311011187588,0.8214046748924214,0.7926421760972725,0.8023411397052514,0.5614037728887421,1.766756124711994,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-23,0.8070233935993845,0.8434782486660839,0.8070233935993845,0.8401338180508032,0.5878475353514954,1.4753652390773453,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-26,0.8401338180508032,0.8461538314328635,0.8301003348321861,0.834113740877818,0.5836352292017504,0.6205655704460533,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-27,0.8444816161252231,0.8464882872525765,0.8210702190727083,0.8397993622310902,0.5876136140295637,1.096002002019278,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-28,0.839464906411377,0.8468227430722896,0.8277592078851197,0.8294314231927601,0.580359054876207,1.236020382627305,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2022-12-29,0.8357859561854584,0.8377926273128118,0.8170568768180015,0.819398003765068,0.573338608417557,1.2491435327010865,PETR4,-0.0676,-0.0156,-0.1175,-0.5401,-0.1797,-0.2251999999999999,1.1869,-0.2257,-0.0591,-0.0598,0.15,-0.0433,-0.0535,-0.1201,0.0088
2023-01-02,0.7872910105637134,0.7963210625322662,0.7625417902323464,0.7665551962779782,0.5363641124759038,1.691893979272197,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-03,0.7672241079174043,0.7725752734509633,0.7401337606389707,0.7471572052710952,0.5227911897843172,2.087241010329384,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-04,0.7344481392856985,0.7889632258713537,0.7301003412112786,0.7709029943523981,0.5394064292704405,2.79385242011339,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-05,0.780602021751302,0.8040134188038168,0.7742474887586037,0.7986621894793328,0.5588296176926937,1.5939784092576132,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-06,0.8006689243976112,0.8133779265920827,0.7876254025925015,0.7939799355851997,0.5555534433671504,1.118617484876988,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-09,0.7859531872848611,0.8026755955249646,0.7775919831648094,0.7983277974505446,0.558595568788912,1.0006903514751948,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-10,0.8010033802173242,0.8063545457508833,0.7816053892104412,0.8056856341114572,0.5637440067628587,1.1378092558874038,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-11,0.8076923052388105,0.8234114098106998,0.8043478108326049,0.8120401671041555,0.5681902342345354,1.154968804742715,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-12,0.8123746229238685,0.824414713478914,0.8063545457508833,0.8237458018394879,0.5763807976302436,1.254066601658569,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-13,0.8173913326377146,0.8247491692986271,0.8110367996450163,0.8217391307121344,0.5749766317894037,0.8629975923992302,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-16,0.8163879651785754,0.819398003765068,0.7969899741716924,0.8040134188038168,0.5625738898258004,0.6897840925761328,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-17,0.8063545457508833,0.8568562262909066,0.8063545457508833,0.853511731884701,0.597208215684262,1.9803918607561075,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-18,0.8642140629518191,0.8705685959445174,0.8361204120051714,0.8384615389522379,0.586677482205362,1.5035186351751335,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-19,0.8361204120051714,0.8678930131777379,0.8290970311639719,0.8658862782594595,0.6058667493056836,1.6299478784636228,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-20,0.8658862782594595,0.8896321311316874,0.8501672374784953,0.8819398386510617,0.6170995657050036,2.46411251003167,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-23,0.8785953442448561,0.9230769476118942,0.8739130265597982,0.8959866641243857,0.6269282162634836,1.891522052414936,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-24,0.9187290857465492,0.9207358206648276,0.8819398386510617,0.8896321311316874,0.622481861209957,1.419405779967726,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-25,0.887959852033122,0.9056856277323648,0.8698996843050913,0.9010033738382316,0.6304385032837335,1.118216218082031,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-26,0.9060200835520776,0.9096990337779964,0.8628762396729669,0.87792643260543,0.6142913616051736,1.5823028399333812,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-27,0.8755853056583635,0.8772575209660038,0.8508361491179214,0.8568562262909066,0.5995485133493036,1.0286646876591043,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-30,0.8645485187715323,0.8719063554324448,0.8531772760649879,0.8612040243653265,0.6025904473982903,0.8776783479889199,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-01-31,0.8571906183196947,0.8765886093265777,0.853511731884701,0.8719063554324448,0.6100790554554286,1.1660230577392714,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-02-01,0.8719063554324448,0.8856187250860555,0.8511706049376345,0.8598662010864743,0.6016545069468636,1.2156485420639784,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-02-02,0.8531772760649879,0.8632106954926799,0.8167224209982884,0.8200669154044941,0.5738066424341953,1.8083541157892007,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-02-03,0.8207358270439202,0.848829414199643,0.8167224209982884,0.8290970311639719,0.5801250697633503,1.5353999292389735,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-02-06,0.8317726139307515,0.8652174304109583,0.8277592078851197,0.8622073918244657,0.6032926579005603,1.786165787906768,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-02-07,0.8665551898988857,0.8742474823795112,0.8515049969664226,0.8568562262909066,0.5995485133493036,1.1932682101775067,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
2023-02-08,0.8628762396729669,0.8745819381992243,0.8548494913726282,0.8712374437930186,0.6096109576478653,1.050911263947257,PETR4,-0.123,-0.1975,-0.0434,0.3034,0.0015,0.0412999999999999,-3.1477,0.183,-0.1193999999999999,-0.1196,-0.0621,-0.0345,0.0908,0.142,0.0044
